PTT,PassDate,PassTime,Latitude,Longitude
220427,19-Aug-21,8:41:47,34.9937,128.6734
220427,19-Aug-21,8:41:47,34.9937,128.6734
220427,19-Aug-21,8:41:47,34.9937,128.6734
220427,19-Aug-21,8:41:47,34.9937,128.6734
220427,19-Aug-21,8:41:47,34.9937,128.6734
220427,19-Aug-21,8:53:03,34.9923,128.6732
220427,19-Aug-21,8:53:03,34.9923,128.6732
220427,19-Aug-21,8:53:03,34.9923,128.6732
220427,19-Aug-21,9:05:08,34.9922,128.6734
220427,19-Aug-21,9:05:08,34.9922,128.6734
220427,19-Aug-21,9:17:56,34.9926,128.6736
220427,19-Aug-21,9:17:56,34.9926,128.6736
220427,19-Aug-21,9:17:56,34.9926,128.6736
220427,19-Aug-21,9:17:56,34.9926,128.6736
220427,19-Aug-21,9:17:56,34.9926,128.6736
220427,19-Aug-21,9:23:12,34.9931,128.6739
220427,19-Aug-21,9:23:12,34.9931,128.6739
220427,19-Aug-21,9:23:12,34.9931,128.6739
220427,19-Aug-21,9:23:12,34.9931,128.6739
220427,19-Aug-21,11:03:11,34.994,128.6791
220427,19-Aug-21,11:03:11,34.994,128.6791
220427,19-Aug-21,11:03:11,34.994,128.6791
220427,19-Aug-21,11:30:54,34.9899,128.6718
220427,19-Aug-21,11:30:54,34.9899,128.6718
220427,19-Aug-21,11:30:54,34.9899,128.6718
220427,19-Aug-21,11:30:54,34.9899,128.6718
220427,19-Aug-21,11:30:54,34.9899,128.6718
220427,19-Aug-21,11:44:31,34.9906,128.6729
220427,19-Aug-21,11:44:31,34.9906,128.6729
220427,19-Aug-21,11:44:31,34.9906,128.6729
220427,19-Aug-21,20:08:58,35.0036,128.6728
220427,19-Aug-21,20:51:58,35.0014,128.67
220427,23-Aug-21,11:19:57,35.0273,128.6894
220427,23-Aug-21,11:19:57,35.0273,128.6894
220427,25-Aug-21,23:02:29,33.2496,126.4162
220427,25-Aug-21,23:02:29,33.2496,126.4162
220427,25-Aug-21,23:02:29,33.2496,126.4162
220427,25-Aug-21,23:02:29,33.2496,126.4162
220427,25-Aug-21,23:31:51,33.2379,126.4237
220427,25-Aug-21,23:31:51,33.2379,126.4237
220427,25-Aug-21,23:31:51,33.2379,126.4237
220427,25-Aug-21,23:31:51,33.2379,126.4237
220427,25-Aug-21,23:31:51,33.2379,126.4237
220427,25-Aug-21,23:53:09,33.243,126.4048
220427,25-Aug-21,23:53:09,33.243,126.4048
220427,25-Aug-21,23:53:09,33.243,126.4048
220427,25-Aug-21,23:53:09,33.243,126.4048
220427,25-Aug-21,23:53:09,33.243,126.4048
220427,25-Aug-21,23:53:09,33.243,126.4048
220427,25-Aug-21,23:59:02,33.2391,126.4084
220427,25-Aug-21,23:59:02,33.2391,126.4084
220427,25-Aug-21,23:59:02,33.2391,126.4084
220427,25-Aug-21,23:59:02,33.2391,126.4084
220427,25-Aug-21,23:59:02,33.2391,126.4084
220427,26-Aug-21,0:15:13,33.2459,126.4084
220427,26-Aug-21,0:15:13,33.2459,126.4084
220427,26-Aug-21,0:39:22,33.2456,126.4071
220427,26-Aug-21,0:39:22,33.2456,126.4071
220427,26-Aug-21,0:42:16,33.2405,126.3877
220427,26-Aug-21,0:42:16,33.2405,126.3877
220427,26-Aug-21,0:42:16,33.2405,126.3877
220427,26-Aug-21,1:12:19,33.2299,126.3946
220427,26-Aug-21,1:12:19,33.2299,126.3946
220427,26-Aug-21,1:12:19,33.2299,126.3946
220427,26-Aug-21,1:12:19,33.2299,126.3946
220427,26-Aug-21,1:12:19,33.2299,126.3946
220427,26-Aug-21,1:58:49,33.228,126.3705
220427,26-Aug-21,1:58:49,33.228,126.3705
220427,26-Aug-21,1:58:49,33.228,126.3705
220427,26-Aug-21,1:58:49,33.228,126.3705
220427,26-Aug-21,2:24:43,33.2203,126.365
220427,26-Aug-21,2:24:43,33.2203,126.365
220427,26-Aug-21,2:47:11,33.2223,126.3549
220427,26-Aug-21,2:47:11,33.2223,126.3549
220427,26-Aug-21,8:32:57,33.2083,126.2886
220427,26-Aug-21,8:32:57,33.2083,126.2886
220427,26-Aug-21,8:34:07,33.2077,126.288
220427,26-Aug-21,8:34:07,33.2077,126.288
220427,26-Aug-21,9:30:49,33.1984,126.2773
220427,26-Aug-21,9:30:49,33.1984,126.2773
220427,26-Aug-21,9:36:32,33.1893,126.2806
220427,26-Aug-21,9:36:32,33.1893,126.2806
220427,26-Aug-21,9:36:32,33.1893,126.2806
220427,26-Aug-21,9:36:32,33.1893,126.2806
220427,26-Aug-21,10:07:28,33.1933,126.2798
220427,26-Aug-21,10:07:28,33.1933,126.2798
220427,26-Aug-21,10:07:28,33.1933,126.2798
220427,26-Aug-21,10:07:28,33.1933,126.2798
220427,26-Aug-21,10:10:04,33.1925,126.2636
220427,26-Aug-21,10:10:04,33.1925,126.2636
220427,26-Aug-21,10:17:04,33.1887,126.279
220427,26-Aug-21,10:17:04,33.1887,126.279
220427,26-Aug-21,10:17:04,33.1887,126.279
220427,26-Aug-21,10:17:04,33.1887,126.279
220427,26-Aug-21,11:11:25,33.1794,126.2725
220427,26-Aug-21,11:11:25,33.1794,126.2725
220427,26-Aug-21,11:11:25,33.1794,126.2725
220427,26-Aug-21,11:11:25,33.1794,126.2725
220427,26-Aug-21,23:28:53,33.2377,126.311
220427,26-Aug-21,23:28:53,33.2377,126.311
220427,26-Aug-21,23:28:53,33.2377,126.311
220427,26-Aug-21,23:28:53,33.2377,126.311
220427,26-Aug-21,23:28:53,33.2377,126.311
220427,26-Aug-21,23:45:20,33.2347,126.3317
220427,26-Aug-21,23:45:20,33.2347,126.3317
220427,26-Aug-21,23:45:20,33.2347,126.3317
220427,26-Aug-21,23:45:20,33.2347,126.3317
220427,26-Aug-21,23:45:20,33.2347,126.3317
220427,27-Aug-21,0:21:14,33.2285,126.3298
220427,27-Aug-21,0:21:14,33.2285,126.3298
220427,27-Aug-21,0:21:14,33.2285,126.3298
220427,27-Aug-21,0:21:14,33.2285,126.3298
220427,27-Aug-21,0:21:14,33.2285,126.3298
220427,27-Aug-21,0:21:14,33.2285,126.3298
220427,27-Aug-21,0:21:14,33.2285,126.3298
220427,27-Aug-21,0:31:36,33.2273,126.3247
220427,27-Aug-21,0:31:36,33.2273,126.3247
220427,27-Aug-21,0:31:36,33.2273,126.3247
220427,27-Aug-21,0:31:36,33.2273,126.3247
220427,27-Aug-21,0:45:52,33.2196,126.339
220427,27-Aug-21,0:45:52,33.2196,126.339
220427,27-Aug-21,0:45:52,33.2196,126.339
220427,27-Aug-21,0:45:52,33.2196,126.339
220427,27-Aug-21,0:45:52,33.2196,126.339
220427,27-Aug-21,1:07:59,33.2337,126.3257
220427,27-Aug-21,1:07:59,33.2337,126.3257
220427,27-Aug-21,1:07:59,33.2337,126.3257
220427,27-Aug-21,1:39:10,33.2316,126.3385
220427,27-Aug-21,1:39:10,33.2316,126.3385
220427,27-Aug-21,1:39:10,33.2316,126.3385
220427,27-Aug-21,1:39:10,33.2316,126.3385
220427,27-Aug-21,2:10:02,33.2327,126.3608
220427,27-Aug-21,2:10:02,33.2327,126.3608
220427,27-Aug-21,2:10:02,33.2327,126.3608
220427,27-Aug-21,2:10:02,33.2327,126.3608
220427,27-Aug-21,2:10:02,33.2327,126.3608
220427,27-Aug-21,2:28:08,33.228,126.3681
220427,27-Aug-21,2:28:08,33.228,126.3681
220427,27-Aug-21,2:28:08,33.228,126.3681
220427,27-Aug-21,8:20:39,33.2165,126.4515
220427,27-Aug-21,8:20:39,33.2165,126.4515
220427,27-Aug-21,9:09:35,33.2197,126.4611
220427,27-Aug-21,9:26:44,33.2228,126.4693
220427,27-Aug-21,9:26:44,33.2228,126.4693
220427,27-Aug-21,9:26:44,33.2228,126.4693
220427,27-Aug-21,9:26:44,33.2228,126.4693
220427,27-Aug-21,9:26:44,33.2228,126.4693
220427,27-Aug-21,9:46:20,33.2203,126.471
220427,27-Aug-21,9:46:20,33.2203,126.471
220427,27-Aug-21,9:46:20,33.2203,126.471
220427,27-Aug-21,9:46:20,33.2203,126.471
220427,27-Aug-21,9:46:20,33.2203,126.471
220427,27-Aug-21,23:07:33,33.2156,126.4822
220427,27-Aug-21,23:07:33,33.2156,126.4822
220427,27-Aug-21,23:07:33,33.2156,126.4822
220427,27-Aug-21,23:07:33,33.2156,126.4822
220427,27-Aug-21,23:07:33,33.2156,126.4822
220427,27-Aug-21,23:07:33,33.2156,126.4822
220427,27-Aug-21,23:07:33,33.2156,126.4822
220427,28-Aug-21,0:00:39,33.2159,126.4814
220427,28-Aug-21,0:00:39,33.2159,126.4814
220427,28-Aug-21,0:00:39,33.2159,126.4814
220427,28-Aug-21,0:20:57,33.2172,126.4881
220427,28-Aug-21,0:20:57,33.2172,126.4881
220427,28-Aug-21,0:31:02,33.2192,126.4766
220427,28-Aug-21,0:31:02,33.2192,126.4766
220427,28-Aug-21,0:31:02,33.2192,126.4766
220427,28-Aug-21,1:21:27,33.209,126.4761
220427,28-Aug-21,1:21:27,33.209,126.4761
220427,28-Aug-21,1:42:21,33.2094,126.4633
220427,28-Aug-21,1:42:21,33.2094,126.4633
220427,28-Aug-21,1:57:41,33.2355,126.4734
220427,28-Aug-21,1:57:41,33.2355,126.4734
220427,28-Aug-21,1:57:41,33.2355,126.4734
220427,28-Aug-21,1:57:41,33.2355,126.4734
220427,28-Aug-21,8:02:11,33.2185,126.4985
220427,28-Aug-21,8:02:11,33.2185,126.4985
220427,28-Aug-21,8:02:11,33.2185,126.4985
220427,28-Aug-21,9:10:46,33.2182,126.5007
220427,28-Aug-21,9:10:46,33.2207,126.4973
220427,28-Aug-21,10:19:26,33.2206,126.5008
220427,28-Aug-21,10:19:26,33.2206,126.5008
220427,28-Aug-21,20:26:19,33.2215,126.4877
220427,28-Aug-21,20:26:19,33.2215,126.4877
220427,28-Aug-21,20:26:19,33.2215,126.4877
220427,28-Aug-21,20:26:19,33.2215,126.4877
220427,28-Aug-21,20:26:19,33.2215,126.4877
220427,28-Aug-21,21:50:47,33.2175,126.5016
220427,28-Aug-21,21:50:47,33.2175,126.5016
220427,28-Aug-21,21:50:47,33.2175,126.5016
220427,28-Aug-21,21:50:47,33.2175,126.5016
220427,28-Aug-21,21:50:47,33.2175,126.5016
220427,28-Aug-21,22:41:24,33.2223,126.4945
220427,28-Aug-21,22:41:24,33.2223,126.4945
220427,28-Aug-21,22:41:24,33.2223,126.4945
220427,28-Aug-21,22:41:24,33.2223,126.4945
220427,28-Aug-21,22:41:24,33.2223,126.4945
220427,29-Aug-21,0:06:05,33.2086,126.5301
220427,29-Aug-21,0:06:05,33.2086,126.5301
220427,29-Aug-21,0:17:01,33.2064,126.4838
220427,29-Aug-21,0:17:01,33.2064,126.4838
220427,29-Aug-21,0:17:01,33.2064,126.4838
220427,29-Aug-21,0:17:01,33.2064,126.4838
220427,29-Aug-21,0:17:01,33.2064,126.4838
220427,29-Aug-21,1:03:19,33.1756,126.4814
220427,29-Aug-21,1:03:34,33.1791,126.4809
220427,29-Aug-21,1:45:17,33.2231,126.497
220427,29-Aug-21,1:45:17,33.2231,126.497
220427,29-Aug-21,1:45:35,33.2237,126.4916
220427,29-Aug-21,1:45:35,33.2237,126.4916
220427,29-Aug-21,1:45:35,33.2237,126.4916
220427,29-Aug-21,1:45:35,33.2237,126.4916
220427,29-Aug-21,1:45:35,33.2237,126.4916
220427,29-Aug-21,1:45:35,33.2237,126.4916
220427,29-Aug-21,3:24:23,33.252,126.5142
220427,29-Aug-21,8:59:56,33.188,126.537
220427,29-Aug-21,8:59:56,33.188,126.537
220427,29-Aug-21,9:22:24,33.2108,126.5032
220427,29-Aug-21,9:22:24,33.2108,126.5032
220427,29-Aug-21,9:52:23,33.22,126.472
220427,29-Aug-21,9:52:23,33.22,126.472
220427,29-Aug-21,9:52:23,33.22,126.472
220427,29-Aug-21,10:18:31,33.2191,126.4713
220427,29-Aug-21,10:18:31,33.2191,126.4713
220427,29-Aug-21,11:27:53,33.2265,126.4815
220427,29-Aug-21,11:27:53,33.2265,126.4815
220427,29-Aug-21,11:27:53,33.2232,126.48
220427,29-Aug-21,11:27:53,33.2232,126.48
220427,29-Aug-21,11:27:53,33.2232,126.48
220427,29-Aug-21,12:09:40,33.2238,126.4778
220427,29-Aug-21,12:09:40,33.2238,126.4778
220427,29-Aug-21,12:09:40,33.2238,126.4778
220427,29-Aug-21,13:52:37,33.2353,126.4907
220427,29-Aug-21,19:54:04,33.217,126.4993
220427,29-Aug-21,19:54:04,33.217,126.4993
220427,29-Aug-21,19:54:04,33.217,126.4993
220427,29-Aug-21,23:13:54,33.2192,126.4655
220427,29-Aug-21,23:13:54,33.2192,126.4655
220427,29-Aug-21,23:13:54,33.2192,126.4655
220427,29-Aug-21,23:17:25,33.2141,126.4746
220427,29-Aug-21,23:17:25,33.2141,126.4746
220427,30-Aug-21,0:49:18,33.2188,126.478
220427,30-Aug-21,1:22:25,33.222,126.4789
220427,30-Aug-21,1:22:25,33.222,126.4789
220427,30-Aug-21,2:15:36,33.2225,126.4628
220427,30-Aug-21,2:15:36,33.2225,126.4628
220427,30-Aug-21,3:03:43,33.2237,126.4614
220427,30-Aug-21,3:19:24,33.1538,126.4517
220427,30-Aug-21,3:19:24,33.1538,126.4517
220427,30-Aug-21,8:10:13,33.2291,126.5158
220427,30-Aug-21,8:10:13,33.2291,126.5158
220427,30-Aug-21,8:10:13,33.2291,126.5158
220427,30-Aug-21,8:54:20,33.2346,126.5166
220427,30-Aug-21,9:50:00,33.2415,126.5164
220427,30-Aug-21,9:50:00,33.2415,126.5164
220427,30-Aug-21,9:50:00,33.2415,126.5164
220427,30-Aug-21,9:50:00,33.2415,126.5164
220427,30-Aug-21,11:10:24,33.2486,126.5394
220427,30-Aug-21,11:10:24,33.2486,126.5394
220427,30-Aug-21,12:20:24,33.2584,126.5551
220427,30-Aug-21,12:20:24,33.2584,126.5551
220427,30-Aug-21,12:20:24,33.2584,126.5551
220427,30-Aug-21,12:20:24,33.2584,126.5551
220427,30-Aug-21,12:20:24,33.2584,126.5551
220427,30-Aug-21,19:23:05,33.2423,126.5559
220427,30-Aug-21,19:23:05,33.2423,126.5559
220427,30-Aug-21,19:23:05,33.2423,126.5559
220427,30-Aug-21,19:23:05,33.2423,126.5559
220427,30-Aug-21,19:23:05,33.2423,126.5559
220427,30-Aug-21,19:23:05,33.2423,126.5559
220427,30-Aug-21,23:01:45,33.2514,126.5694
220427,30-Aug-21,23:01:45,33.2464,126.5625
220427,30-Aug-21,23:32:18,33.2241,126.5581
220427,30-Aug-21,23:32:18,33.2241,126.5581
220427,31-Aug-21,0:14:44,33.2187,126.557
220427,31-Aug-21,0:35:42,33.2202,126.5603
220427,31-Aug-21,0:39:18,33.2153,126.584
220427,31-Aug-21,0:39:18,33.2153,126.584
220427,31-Aug-21,1:09:57,33.2304,126.5909
220427,31-Aug-21,1:09:57,33.2304,126.5909
220427,31-Aug-21,1:23:15,33.2308,126.5932
220427,31-Aug-21,1:23:15,33.2308,126.5932
220427,31-Aug-21,1:57:21,33.2337,126.5932
220427,31-Aug-21,1:57:21,33.2337,126.5932
220427,31-Aug-21,2:44:01,33.2526,126.5815
220427,31-Aug-21,2:44:01,33.2526,126.5815
220427,31-Aug-21,3:03:24,33.2526,126.5811
220427,31-Aug-21,8:38:17,33.2139,126.4915
220427,31-Aug-21,8:38:17,33.2139,126.4915
220427,31-Aug-21,8:38:17,33.2139,126.4915
220427,31-Aug-21,8:38:17,33.2139,126.4915
220427,31-Aug-21,8:38:17,33.2139,126.4915
220427,31-Aug-21,9:02:19,33.205,126.4924
220427,31-Aug-21,9:02:19,33.205,126.4924
220427,31-Aug-21,9:20:48,33.226,126.5154
220427,31-Aug-21,9:20:48,33.226,126.5154
220427,31-Aug-21,9:20:48,33.226,126.5154
220427,31-Aug-21,9:20:48,33.226,126.5154
220427,31-Aug-21,9:20:48,33.226,126.5154
220427,31-Aug-21,10:12:57,33.2174,126.4802
220427,31-Aug-21,10:12:57,33.2174,126.4802
220427,31-Aug-21,10:12:57,33.2174,126.4802
220427,31-Aug-21,10:12:57,33.2174,126.4802
220427,31-Aug-21,10:15:56,33.2347,126.4938
220427,31-Aug-21,10:15:56,33.2347,126.4938
220427,31-Aug-21,10:15:56,33.2347,126.4938
220427,31-Aug-21,10:15:56,33.2347,126.4938
220427,31-Aug-21,10:24:25,33.2304,126.4854
220427,31-Aug-21,10:24:25,33.2304,126.4854
220427,31-Aug-21,10:46:33,33.2324,126.4861
220427,31-Aug-21,10:58:24,33.2196,126.4709
220427,31-Aug-21,10:58:24,33.2196,126.4709
220427,31-Aug-21,10:58:24,33.2196,126.4709
220427,31-Aug-21,12:01:52,33.2184,126.4556
220427,31-Aug-21,12:22:46,33.2297,126.4654
220427,31-Aug-21,12:22:46,33.2297,126.4654
220427,31-Aug-21,12:22:46,33.2297,126.4654
220427,31-Aug-21,12:43:15,33.2304,126.4671
220427,31-Aug-21,12:43:15,33.2304,126.4671
220427,31-Aug-21,12:43:15,33.2304,126.4671
220427,31-Aug-21,23:04:59,33.2144,126.4813
220427,31-Aug-21,23:04:59,33.2144,126.4813
220427,01-Sep-21,0:15:44,33.2103,126.45
220427,01-Sep-21,0:46:21,33.209,126.4434
220427,01-Sep-21,1:17:34,33.2117,126.4484
220427,01-Sep-21,1:36:19,33.2246,126.4548
220427,01-Sep-21,1:36:19,33.2246,126.4548
220427,01-Sep-21,1:36:19,33.2246,126.4548
220427,01-Sep-21,2:21:36,33.2263,126.4574
220427,01-Sep-21,2:21:36,33.2263,126.4574
220427,01-Sep-21,2:21:36,33.2263,126.4574
220427,01-Sep-21,2:21:36,33.2263,126.4574
220427,01-Sep-21,2:21:36,33.2263,126.4574
220427,01-Sep-21,2:21:36,33.2263,126.4574
220427,01-Sep-21,2:21:36,33.2263,126.4574
220427,01-Sep-21,2:51:58,33.2487,126.4483
220427,01-Sep-21,2:51:58,33.2487,126.4483
220427,01-Sep-21,2:51:58,33.2487,126.4483
220427,01-Sep-21,8:36:47,33.2482,126.4508
220427,01-Sep-21,8:36:47,33.2482,126.4508
220427,01-Sep-21,8:36:47,33.2482,126.4508
220427,01-Sep-21,8:36:47,33.2482,126.4508
220427,01-Sep-21,8:38:25,33.2411,126.46
220427,01-Sep-21,8:54:15,33.2486,126.4523
220427,01-Sep-21,9:56:38,33.2399,126.4582
220427,01-Sep-21,10:05:43,33.2309,126.4747
220427,01-Sep-21,10:05:43,33.2309,126.4747
220427,01-Sep-21,10:05:43,33.2309,126.4747
220427,01-Sep-21,10:07:51,33.2309,126.4739
220427,01-Sep-21,10:22:59,33.2307,126.474
220427,01-Sep-21,11:31:02,33.2369,126.4635
220427,01-Sep-21,11:31:02,33.2369,126.4635
220427,01-Sep-21,12:03:31,33.2307,126.4728
220427,01-Sep-21,12:03:31,33.2307,126.4728
220427,01-Sep-21,12:30:34,33.2307,126.4725
220427,01-Sep-21,13:47:30,33.2415,126.4676
220427,01-Sep-21,13:47:30,33.2415,126.4676
220427,01-Sep-21,14:16:04,33.2409,126.4682
220427,02-Sep-21,0:23:10,33.2358,126.4732
220427,02-Sep-21,0:23:10,33.2358,126.4732
220427,02-Sep-21,1:11:36,33.2317,126.4829
220427,02-Sep-21,1:11:36,33.2317,126.4829
220427,02-Sep-21,2:09:32,33.1836,126.4901
220427,02-Sep-21,2:09:32,33.1836,126.4901
220427,02-Sep-21,2:44:54,33.2334,126.4817
220427,02-Sep-21,8:19:14,33.1264,126.4139
220427,02-Sep-21,8:19:41,33.1852,126.4996
220427,02-Sep-21,8:19:41,33.1852,126.4996
220427,02-Sep-21,8:22:14,33.1864,126.5139
220427,02-Sep-21,8:22:14,33.1864,126.5139
220427,02-Sep-21,8:22:14,33.1864,126.5139
220427,02-Sep-21,9:55:25,33.2171,126.4812
220427,02-Sep-21,9:55:25,33.2171,126.4812
220427,02-Sep-21,9:55:25,33.2139,126.47
220427,02-Sep-21,9:55:25,33.2139,126.47
220427,02-Sep-21,9:55:25,33.2139,126.47
220427,02-Sep-21,9:57:23,33.2191,126.4814
220427,02-Sep-21,9:57:23,33.2191,126.4814
220427,02-Sep-21,9:57:23,33.2191,126.4814
220427,02-Sep-21,9:56:08,33.2172,126.4813
220427,02-Sep-21,11:10:22,33.2231,126.473
220427,02-Sep-21,11:10:22,33.2231,126.473
220427,02-Sep-21,12:33:58,33.2233,126.4672
220427,02-Sep-21,12:56:46,33.2235,126.4697
220427,02-Sep-21,13:23:02,33.2242,126.4659
220427,02-Sep-21,13:23:02,33.2242,126.4659
220427,02-Sep-21,14:04:11,33.2234,126.4626
220427,02-Sep-21,20:36:16,33.2233,126.4408
220427,02-Sep-21,21:13:26,33.224,126.4526
220427,02-Sep-21,21:54:51,33.2154,126.4536
220427,02-Sep-21,22:08:51,33.2256,126.4512
220427,02-Sep-21,22:08:51,33.2151,126.4546
220427,02-Sep-21,22:24:46,33.2107,126.4864
220427,02-Sep-21,22:24:46,33.2107,126.4864
220427,02-Sep-21,22:50:13,33.2098,126.4885
220427,02-Sep-21,23:35:20,33.2114,126.4903
220427,03-Sep-21,0:04:44,33.189,126.4435
220427,03-Sep-21,0:04:44,33.189,126.4435
220427,03-Sep-21,0:04:44,33.189,126.4435
220427,03-Sep-21,0:04:44,33.189,126.4435
220427,03-Sep-21,0:04:31,33.2109,126.4895
220427,03-Sep-21,0:46:28,33.1865,126.4472
220427,03-Sep-21,0:58:34,33.1867,126.4466
220427,03-Sep-21,1:14:05,33.2248,126.4644
220427,03-Sep-21,1:14:05,33.2248,126.4644
220427,03-Sep-21,1:48:47,33.225,126.4636
220427,03-Sep-21,8:07:38,33.2229,126.6023
220427,03-Sep-21,8:07:38,33.2229,126.6023
220427,03-Sep-21,9:16:36,33.2466,126.5973
220427,03-Sep-21,9:23:22,33.2591,126.5784
220427,03-Sep-21,9:29:28,33.2186,126.4844
220427,03-Sep-21,9:29:28,33.2186,126.4844
220427,03-Sep-21,9:42:15,33.2321,126.5918
220427,03-Sep-21,9:42:15,33.2321,126.5918
220427,03-Sep-21,9:42:15,33.255,126.5257
220427,03-Sep-21,9:42:15,33.255,126.5257
220427,03-Sep-21,10:54:12,33.2393,126.5871
220427,03-Sep-21,11:02:13,33.2286,126.5686
220427,03-Sep-21,11:08:45,33.2282,126.5694
220427,03-Sep-21,11:24:05,33.2405,126.5825
220427,03-Sep-21,11:24:05,33.2402,126.5816
220427,03-Sep-21,19:01:44,33.2672,126.6325
220427,03-Sep-21,20:43:54,33.2616,126.6194
220427,03-Sep-21,21:51:06,33.2349,126.5958
220427,03-Sep-21,21:51:06,33.2572,126.6204
220427,03-Sep-21,22:10:01,33.2307,126.4751
220427,03-Sep-21,22:10:01,33.2307,126.4751
220427,03-Sep-21,22:10:01,33.2307,126.4751
220427,03-Sep-21,22:15:39,33.2293,126.4735
220427,03-Sep-21,23:25:20,33.2244,126.4732
220427,03-Sep-21,23:40:20,33.2233,126.4731
220427,03-Sep-21,23:40:20,33.2233,126.4731
220427,04-Sep-21,0:29:11,33.2209,126.4719
220427,04-Sep-21,0:52:50,33.3009,126.4885
220427,04-Sep-21,0:52:50,33.3009,126.4885
220427,04-Sep-21,0:52:50,33.3009,126.4885
220427,04-Sep-21,0:52:50,33.3009,126.4885
220427,04-Sep-21,1:19:05,33.2178,126.4738
220427,04-Sep-21,2:17:37,33.2126,126.475
220427,04-Sep-21,2:17:37,33.2126,126.475
220427,04-Sep-21,2:17:37,33.2123,126.4775
220427,04-Sep-21,2:59:53,33.2086,126.4838
220427,04-Sep-21,8:51:39,33.1855,126.4939
220427,04-Sep-21,9:07:22,33.2117,126.4761
220427,04-Sep-21,9:24:04,33.1975,126.4566
220427,04-Sep-21,9:24:04,33.1975,126.4566
220427,04-Sep-21,9:24:04,33.1975,126.4566
220427,04-Sep-21,9:31:48,33.2143,126.4782
220427,04-Sep-21,9:31:48,33.2143,126.4782
220427,04-Sep-21,10:37:49,33.1996,126.5105
220427,04-Sep-21,10:37:49,33.1996,126.5105
220427,04-Sep-21,10:37:49,33.1996,126.5105
220427,04-Sep-21,10:37:49,33.1996,126.5105
220427,04-Sep-21,10:38:04,33.2079,126.4676
220427,04-Sep-21,10:38:04,33.2079,126.4676
220427,04-Sep-21,10:38:04,33.2079,126.4676
220427,04-Sep-21,10:38:04,33.2177,126.5183
220427,04-Sep-21,10:38:04,33.2177,126.5183
220427,04-Sep-21,10:38:04,33.2177,126.5183
220427,04-Sep-21,11:02:55,33.1954,126.4394
220427,04-Sep-21,11:02:55,33.1954,126.4394
220427,04-Sep-21,11:03:02,33.1978,126.4446
220427,04-Sep-21,11:03:02,33.1978,126.4446
220427,04-Sep-21,12:13:33,33.2007,126.4717
220427,04-Sep-21,12:13:33,33.2007,126.4717
220427,04-Sep-21,12:13:33,33.2007,126.4717
220427,04-Sep-21,12:40:05,33.2215,126.4548
220427,04-Sep-21,12:40:05,33.2215,126.4548
220427,04-Sep-21,12:40:05,33.2215,126.4548
220427,04-Sep-21,12:40:05,33.2215,126.4548
220427,04-Sep-21,13:32:17,33.2196,126.4699
220427,04-Sep-21,20:03:47,33.2313,126.4427
220427,04-Sep-21,20:03:47,33.2313,126.4427
220427,04-Sep-21,20:03:47,33.2313,126.4427
220427,04-Sep-21,20:04:30,33.229,126.4508
220427,04-Sep-21,20:04:30,33.229,126.4508
220427,04-Sep-21,20:04:30,33.229,126.4508
220427,04-Sep-21,21:38:43,33.2257,126.4657
220427,04-Sep-21,21:52:50,33.2248,126.4675
220427,04-Sep-21,22:04:41,33.1964,126.4569
220427,04-Sep-21,22:04:41,33.1964,126.4569
220427,04-Sep-21,22:04:41,33.1964,126.4569
220427,04-Sep-21,22:57:27,33.1996,126.4599
220427,04-Sep-21,23:06:04,33.1951,126.4501
220427,04-Sep-21,23:06:04,33.1951,126.4501
220427,05-Sep-21,0:23:58,33.1863,126.5005
220427,05-Sep-21,0:23:58,33.1863,126.5005
220427,05-Sep-21,0:23:58,33.1863,126.5005
220427,05-Sep-21,0:33:46,33.2305,126.4931
220427,05-Sep-21,0:33:46,33.2305,126.4931
220427,05-Sep-21,0:33:46,33.2305,126.4931
220427,05-Sep-21,0:47:48,33.2315,126.4897
220427,05-Sep-21,1:08:28,33.1898,126.5074
220427,05-Sep-21,1:56:22,33.1909,126.5109
220427,05-Sep-21,2:00:19,33.1929,126.5036
220427,05-Sep-21,8:19:46,33.2215,126.5738
220427,05-Sep-21,8:19:46,33.2215,126.5738
220427,05-Sep-21,9:10:33,33.2233,126.4546
220427,05-Sep-21,9:10:33,33.2233,126.4546
220427,05-Sep-21,9:10:33,33.2233,126.4546
220427,05-Sep-21,9:10:33,33.2233,126.4546
220427,05-Sep-21,9:26:52,33.2174,126.3817
220427,05-Sep-21,9:26:52,33.2174,126.3817
220427,05-Sep-21,9:26:52,33.2174,126.3817
220427,05-Sep-21,10:05:59,33.2226,126.3816
220427,05-Sep-21,10:05:59,33.2226,126.3816
220427,05-Sep-21,10:10:23,33.2202,126.4706
220427,05-Sep-21,10:10:23,33.2202,126.4706
220427,05-Sep-21,10:10:23,33.2202,126.4706
220427,05-Sep-21,10:10:23,33.2202,126.4706
220427,05-Sep-21,10:15:05,33.2227,126.4587
220427,05-Sep-21,10:15:05,33.2227,126.4587
220427,05-Sep-21,10:15:05,33.2227,126.4587
220427,05-Sep-21,10:15:05,33.2227,126.4587
220427,05-Sep-21,10:15:05,33.2227,126.4587
220427,05-Sep-21,10:42:34,33.2148,126.4562
220427,05-Sep-21,10:47:19,33.2168,126.4595
220427,05-Sep-21,11:08:37,33.2155,126.4529
220427,05-Sep-21,11:30:03,33.2173,126.4652
220427,05-Sep-21,11:30:03,33.2173,126.4652
220427,05-Sep-21,11:30:03,33.2173,126.4652
